,ID,PQ #,PO / SO #,ASN/DN #,Country,Managed By,Fulfill Via,Vendor INCO Term,Shipment Mode,PQ First Sent to Client Date,PO Sent to Vendor Date,Scheduled Delivery Date,Delivered to Client Date,Delivery Recorded Date,Product Group,Sub Classification,Vendor,Item Description,Molecule/Test Type,Brand,Unit of Measure (Per Pack),Line Item Quantity,Line Item Value,Pack Price,Unit Price,Manufacturing Site,First Line Designation,Weight (Kilograms),Freight Cost (USD),Line Item Insurance (USD),Year
4165,39606,FPQ-4739,SCMS-62690,ASN-5953,Mozambique,PMO - US,Direct Drop,EXW,Air,12/10/2009,2010-01-08,23-Feb-10,23-Feb-10,23-Feb-10,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,20,2360,75520.0,32.0,1.6,"Trinity Biotech, Plc",Yes,1636,21087.7,162.82,2010
4166,39615,FPQ-15006,SCMS-260770,ASN-31163,Mali,PMO - US,Direct Drop,EXW,Air,10/7/2014,2014-11-19,13-May-15,13-May-15,13-May-15,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, ImmunoComb TriSpot Ag - Ab Kit, 36 Tests","HIV 1/2, ImmunoComb TriSpot Ag - Ab Kit",ImmunoComb,36,65,8125.0,125.0,3.47,"Alere Medical Co., Ltd.",Yes,24,1059.59,8.35,2014
4167,39631,FPQ-13809,SCMS-234030,ASN-26373,Ghana,PMO - US,Direct Drop,EXW,Air,3/7/2014,2014-05-09,12-Jun-14,12-Jun-14,12-Jun-14,ARV,Pediatric,Aurobindo Pharma Limited,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",Lamivudine,Generic,240,6047,8647.21,1.43,0.01,"Aurobindo Unit III, India",Yes,2323,7326.63,8.89,2014
4168,39647,FPQ-7565,SCMS-107610,ASN-11722,Vietnam,PMO - US,Direct Drop,EXW,Air,4/21/2011,2011-05-04,5-Sep-11,5-Sep-11,5-Sep-11,ARV,Adult,Aurobindo Pharma Limited,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,60,20000,219000.0,10.95,0.18,"Aurobindo Unit III, India",Yes,2675,9656.19,361.35,2011
4170,39659,FPQ-10907,SCMS-167290,ASN-17563,Burundi,PMO - US,Direct Drop,EXW,Air,11/7/2012,2012-11-21,4-Jan-13,4-Jan-13,4-Jan-13,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,100,1472,117760.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,638,16189.94,145.67,2012
4171,39661,FPQ-14705,SCMS-253160,ASN-27917,Rwanda,PMO - US,Direct Drop,EXW,Ocean,8/4/2014,2014-08-19,12-Nov-14,12-Nov-14,24-Nov-14,ARV,Adult,Aurobindo Pharma Limited,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,30,104000,483600.0,4.65,0.16,"Aurobindo Unit VII, IN",Yes,9684,7898.15,497.14,2014
4172,39708,FPQ-3967,SCMS-52650,ASN-5060,Côte d'Ivoire,PMO - US,Direct Drop,FCA,Air,8/21/2009,2009-09-11,23-Oct-09,23-Oct-09,23-Oct-09,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Ritonavir 100mg [Norvir], capsules, cool, 4 x 84 Caps",Ritonavir,Norvir,336,300,11508.0,38.36,0.11,ABBVIE (Abbott) Logis. UK,Yes,546,4901.51,22.56,2009
4173,39724,FPQ-6262,SCMS-83790,ASN-9195,South Africa,PMO - US,Direct Drop,DDP,Ocean,8/31/2010,2010-09-24,31-Dec-10,1-Feb-11,1-Feb-11,ARV,Pediatric,Aurobindo Pharma Limited,"Efavirenz 50mg, capsule, 30 Caps",Efavirenz,Generic,30,32080,76671.2,2.39,0.08,"Aurobindo Unit III, India",Yes,2666,21695.97,165.3,2010
4174,39769,FPQ-8264,SCMS-121852,ASN-13538,Sudan,PMO - US,Direct Drop,EXW,Air,9/7/2011,2011-09-14,20-Feb-12,20-Feb-12,20-Feb-12,HRDT,HIV test - Ancillary,"Orgenics, Ltd","Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs","HIV, Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs",Determine,100,2,16.0,8.0,0.08,"Alere Medical Co., Ltd.",Yes,2,980.7,0.03,2011
4175,39794,FPQ-13032,SCMS-210170,ASN-22818,Zimbabwe,PMO - US,Direct Drop,EXW,Air,9/24/2013,2013-10-18,9-Dec-13,9-Dec-13,10-Dec-13,HRDT,HIV test - Ancillary,"Orgenics, Ltd","Chase Buffer, Determine, 100 Tests, 2.5ml x 1 Vial","Chase Buffer, Determine, 100 Tests, 2.5ml x 1 Vial",Determine,1,2000,10000.0,5.0,5.0,"Alere Medical Co., Ltd.",Yes,864,14314.83,12.37,2013
4176,39799,FPQ-12477,SCMS-198710,ASN-21405,Uganda,PMO - US,Direct Drop,EXW,Air,7/8/2013,2013-07-31,29-Aug-13,29-Aug-13,29-Aug-13,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,60,50000,405000.0,8.1,0.13,Mylan (formerly Matrix) Nashik,Yes,6918,22886.81,500.98,2013
4179,39850,FPQ-11081,SCMS-169010,ASN-17635,"Congo, DRC",PMO - US,Direct Drop,EXW,Air,11/26/2012,2012-12-07,30-Apr-13,30-Apr-13,30-Apr-13,ANTM,Malaria,ACTION MEDEOR E.V.,"Sulfadoxine/Pyrimethamine 500/25mg, tablets, 1000 Tabs",Sulfadoxine/Pyrimethamine,Generic,1000,415,10026.4,24.16,0.02,"Micro Labs, Hosur, India",Yes,329,1731.89,12.4,2012
4180,39873,FPQ-13524,SCMS-226231,ASN-27131,Vietnam,PMO - US,Direct Drop,FCA,Air,2/6/2014,2014-05-27,16-Aug-14,16-Aug-14,25-Aug-14,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,120,5200,316264.0,60.82,0.51,ABBVIE Ludwigshafen Germany,Yes,1272,3824.06,325.12,2014
4181,39895,FPQ-15065,SCMS-263330,ASN-30481,Rwanda,PMO - US,Direct Drop,EXW,Air,10/15/2014,2014-12-18,18-Feb-15,18-Feb-15,19-Feb-15,HRDT,HIV test,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)","HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests","HIV 1/2, Colloidal Gold, Diagnostic Kit, Antibody",Colloidal Gold,1,4014,98343.0,24.5,24.5,"KHB Test Kit Facility, Shanghai China",Yes,2676,35281.73,101.1,2014
4182,39920,FPQ-6413,SCMS-87190,ASN-9870,Rwanda,PMO - US,Direct Drop,EXW,Air,9/21/2010,2010-10-06,14-Apr-11,14-Apr-11,14-Apr-11,HRDT,HIV test,"Standard Diagnostics, Inc.","HIV 1/2, Bioline 3.0 Kit, (no accessories), 30 Tests","HIV 1/2, Bioline 3.0 Kit (no accessories)",Bioline,30,1600,38400.0,24.0,0.8,"Standard Diagnostics, Korea",Yes,571,5161.55,82.79,2010
4183,39933,FPQ-15040,SCMS-263630,ASN-31646,Vietnam,PMO - US,Direct Drop,EXW,Air,10/30/2014,2014-12-08,1-Jun-15,1-Jun-15,1-Jun-15,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,60,16800,109032.0,6.49,0.11,Mylan (formerly Matrix) Nashik,Yes,1456,2984.0,112.08,2014
4184,39966,FPQ-4398,SCMS-54910,ASN-5952,Namibia,PMO - US,Direct Drop,EXW,Air,10/7/2009,2009-10-13,12-Feb-10,12-Feb-10,12-Feb-10,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,20,1400,44800.0,32.0,1.6,"Trinity Biotech, Plc",Yes,500,5061.46,96.59,2009
4185,39967,FPQ-12714,SCMS-205000,ASN-21883,Côte d'Ivoire,PMO - US,Direct Drop,EXW,Air,7/30/2013,2013-09-02,7-Oct-13,7-Oct-13,8-Oct-13,ARV,Pediatric,Aurobindo Pharma Limited,"Zidovudine 100mg, capsules, 100 Caps",Zidovudine,Generic,100,670,3015.0,4.5,0.04,"Aurobindo Unit III, India",Yes,76,1921.02,3.73,2013
4186,39971,FPQ-10286,SCMS-155700,ASN-17019,Vietnam,PMO - US,Direct Drop,FCA,Air,7/25/2012,2012-08-14,11-Dec-12,11-Dec-12,11-Dec-12,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",Lopinavir/Ritonavir,Generic,60,104,1581.84,15.21,0.25,ABBVIE Ludwigshafen Germany,Yes,18,612.07,2.22,2012
4187,40033,FPQ-15303,SCMS-264940,ASN-31156,Uganda,PMO - US,Direct Drop,EXW,Air,11/11/2014,2014-11-25,8-Apr-15,8-Apr-15,8-Apr-15,ARV,Pediatric,Aurobindo Pharma Limited,"Lopinavir/Ritonavir 100/25mg, tablets, 60 Tabs",Lopinavir/Ritonavir,Generic,60,4250,34170.0,8.04,0.13,"Aurobindo Unit III, India",Yes,424,1488.99,40.22,2014
4193,40205,FPQ-15569,SCMS-272140,ASN-31129,South Sudan,PMO - US,Direct Drop,EXW,Air,12/29/2014,2015-02-20,8-May-15,8-May-15,11-May-15,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,20,35,1120.0,32.0,1.6,"Trinity Biotech, Plc",Yes,191,2796.58,1.32,2015
4194,40209,FPQ-6897,SCMS-101001,ASN-11637,Côte d'Ivoire,PMO - US,Direct Drop,FCA,Air,1/5/2011,2011-04-01,18-Aug-11,18-Aug-11,18-Aug-11,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,120,16695,562621.5,33.7,0.28,ABBVIE Ludwigshafen Germany,Yes,4113,30130.82,928.33,2011
4195,40214,FPQ-13851,SCMS-239030,ASN-28850,Rwanda,PMO - US,Direct Drop,EXW,Ocean,3/10/2014,2014-05-16,19-Dec-14,19-Dec-14,19-Dec-14,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs",Atazanavir/Ritonavir,Generic,30,28869,577380.0,20.0,0.67,Mylan (formerly Matrix) Nashik,Yes,3865,5678.36,593.55,2014
4197,40274,FPQ-11098,SCMS-171660,ASN-17804,Uganda,PMO - US,Direct Drop,EXW,Air,12/13/2012,2013-01-02,4-Feb-13,4-Feb-13,4-Feb-13,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,20,875,28000.0,32.0,1.6,"Trinity Biotech, Plc",Yes,292,4462.61,34.64,2013
4198,40286,FPQ-13157,SCMS-215450,ASN-23606,Rwanda,PMO - US,Direct Drop,FCA,Air,10/28/2013,2013-12-02,22-Jan-14,22-Jan-14,24-Jan-14,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",Lopinavir/Ritonavir,Generic,60,500,2970.0,5.94,0.1,ABBVIE Ludwigshafen Germany,Yes,65,985.26,3.05,2013
4202,40373,FPQ-6925,SCMS-97130,ASN-9833,Tanzania,PMO - US,Direct Drop,EXW,Air,12/27/2010,2011-02-02,29-Mar-11,29-Mar-11,29-Mar-11,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,20,30,960.0,32.0,1.6,"Trinity Biotech, Plc",Yes,10,910.73,1.58,2011
4204,40443,FPQ-15292,SCMS-268410,ASN-30672,Vietnam,PMO - US,Direct Drop,FCA,Air,12/5/2014,2014-12-18,19-Mar-15,19-Mar-15,19-Mar-15,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Ritonavir 100mg [Norvir], film coated tablets, 30 Tabs",Ritonavir,Norvir,30,128,2977.28,23.26,0.78,ABBVIE Ludwigshafen Germany,Yes,1232,2769.45,3.5,2014
4205,40479,FPQ-14049,SCMS-239390,ASN-26381,Tanzania,PMO - US,Direct Drop,FCA,Air,4/11/2014,2014-05-16,30-Sep-14,30-Sep-14,7-Oct-14,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",Lopinavir/Ritonavir,Kaletra,300,304,9369.28,30.82,0.1,ABBVIE (Abbott) Logis. UK,Yes,278,5656.74,9.63,2014
4206,40484,FPQ-6406,SCMS-88211,ASN-9546,Kenya,PMO - US,Direct Drop,EXW,Air,9/27/2010,2010-11-22,10-Feb-11,10-Feb-11,10-Feb-11,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,100,8563,762107.0,89.0,0.89,Inverness Japan,Yes,1474,15687.32,1643.1,2010
4209,40498,FPQ-4381,SCMS-57380,ASN-6453,Côte d'Ivoire,PMO - US,Direct Drop,CIP,Air,11/5/2009,2009-11-17,16-Apr-10,16-Apr-10,16-Apr-10,ARV,Pediatric,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),"Efavirenz 30mg/ml [Stocrin/Sustiva], oral solution, Bottle, 180 ml",Efavirenz,Stocrin/Sustiva,180,3559,60360.64,16.96,0.09,"MSD, Haarlem, NL",Yes,1061,2454.99,118.31,2009
4211,40580,FPQ-12571,SCMS-198570,ASN-21309,Cameroon,PMO - US,Direct Drop,EXW,Air,7/2/2013,2013-07-22,27-Aug-13,27-Aug-13,27-Aug-13,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,100,5000,400000.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,2268,37942.89,494.8,2013
4212,40584,FPQ-7176,SCMS-104370,ASN-11395,South Africa,PMO - US,Direct Drop,DDP,Ocean,3/10/2011,2011-04-01,15-Aug-11,15-Sep-11,15-Sep-11,ARV,Adult,Aurobindo Pharma Limited,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,60,7548,55100.4,7.3,0.12,"Aurobindo Unit III, India",Yes,391,659.58,90.92,2011
4214,40608,FPQ-4320,SCMS-58170,ASN-5732,Uganda,PMO - US,Direct Drop,EXW,Air,11/16/2009,2009-11-24,19-Jan-10,19-Jan-10,19-Jan-10,ARV,Adult,ASPEN PHARMACARE,"Darunavir 300mg [Prezista], tablets, 120 Tabs",Darunavir,Prezista,120,120,10800.0,90.0,0.75,"Aspen-OSD, Port Elizabeth, SA",Yes,18,1190.02,21.17,2009
4215,40620,FPQ-8116,SCMS-118370,ASN-12476,Mozambique,PMO - US,Direct Drop,EXW,Air,8/4/2011,2011-08-30,22-Nov-11,5-Dec-11,5-Dec-11,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests","HIV 1/2, Determine HIV Kit, without Lancets",Determine,100,2591,201320.7,77.7,0.78,Inverness Japan,Yes,994,12838.85,332.18,2011
4216,40627,FPQ-7175,SCMS-103950,ASN-11462,South Africa,PMO - US,Direct Drop,DDP,Ocean,3/10/2011,2011-03-28,16-Sep-11,16-Sep-11,16-Sep-11,ARV,Adult,STRIDES ARCOLAB LIMITED,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,60,150000,430500.0,2.87,0.05,"Strides, Bangalore, India.",Yes,9282,15222.94,710.32,2011
4217,40657,FPQ-4867,SCMS-63000,ASN-5909,Ethiopia,PMO - US,Direct Drop,EXW,Air,1/5/2010,2010-01-12,29-Jan-10,29-Jan-10,29-Jan-10,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit, 20 Tests","HIV 1/2, Stat-Pak HIV, Kit",Stat-Pak,20,140,3780.0,27.0,1.35,Chembio Diagnostics Sys. Inc.,Yes,38,447.73,8.15,2010
4218,40665,FPQ-9954,SCMS-148510,ASN-16201,Ethiopia,PMO - US,Direct Drop,EXW,Air,5/21/2012,2012-07-25,4-Sep-12,4-Sep-12,4-Sep-12,HRDT,HIV test,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)","HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests","HIV 1/2, Colloidal Gold, Diagnostic Kit, Antibody",Colloidal Gold,1,25004,612598.0,24.5,24.5,"KHB Test Kit Facility, Shanghai China",Yes,17367,161962.32,858.86,2012
4219,40680,FPQ-12806,SCMS-206570,ASN-24432,Côte d'Ivoire,PMO - US,Direct Drop,EXW,Air,8/9/2013,2013-09-17,27-Feb-14,27-Feb-14,26-Mar-14,ARV,Pediatric,Aurobindo Pharma Limited,"Nevirapine 50mg, dispersible tablets (tablets for oral suspension), 30 Tabs",Nevirapine,Generic,30,7000,8750.0,1.25,0.04,"Aurobindo Unit III, India",Yes,480,5325.3,10.82,2013
4221,40762,FPQ-10089,SCMS-149400,ASN-15430,Uganda,PMO - US,Direct Drop,EXW,Air,6/7/2012,2012-06-12,18-Jul-12,23-Jul-12,23-Jul-12,ARV,Adult,Aurobindo Pharma Limited,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Lopinavir/Ritonavir,Generic,120,10679,272314.5,25.5,0.21,"Aurobindo Unit III, India",Yes,2709,11409.29,381.78,2012
4222,40779,FPQ-13093,SCMS-211561,ASN-25196,Mozambique,PMO - US,Direct Drop,EXW,Air,10/15/2013,2013-11-13,2-May-14,2-May-14,2-May-14,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,100,8898,711840.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,3611,24079.79,731.77,2013
4224,40791,FPQ-7898,SCMS-113620,ASN-13100,Vietnam,PMO - US,Direct Drop,EXW,Air,6/27/2011,2011-07-08,22-Dec-11,22-Dec-11,22-Dec-11,ARV,Adult,STRIDES ARCOLAB LIMITED,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,60,23355,54884.25,2.35,0.04,"Strides, Bangalore, India.",Yes,1073,5221.88,90.56,2011
4225,40798,FPQ-7400,SCMS-104180,ASN-12268,South Africa,PMO - US,Direct Drop,DDP,Ocean,3/11/2011,2011-03-30,18-Nov-11,18-Nov-11,18-Nov-11,ARV,Pediatric,GLAXOSMITHKLINE EXPORT LIMITED,"Abacavir 20mg/ml [Ziagen], oral solution, Bottle, 240 ml",Abacavir,Ziagen,240,20000,185600.0,9.28,0.04,GSK Mississauga (Canada),Yes,7293,6560.34,306.24,2011
4226,40812,FPQ-3859,SCMS-49110,ASN-6538,Rwanda,PMO - US,Direct Drop,CIP,Air,6/30/2009,2009-07-15,29-Apr-10,29-Apr-10,29-Apr-10,ARV,Adult,EMCURE PHARMACEUTICALS LTD,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,30,54684,327557.16,5.99,0.2,"Emcure Plot No.P-2, I.T-B.T. Park, Phase II, MIDC, Hinjwadi, Pune, India",Yes,3889,31784.09,642.01,2009
4227,40821,FPQ-12528,SCMS-196500,ASN-22068,Cameroon,PMO - US,Direct Drop,EXW,Air,6/21/2013,2013-06-28,9-Nov-13,30-Oct-13,31-Oct-13,ARV,Adult,CIPLA LIMITED,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,30,12600,57960.0,4.6,0.15,"Cipla, Kurkumbh, India",Yes,1278,15106.61,71.7,2013
4228,40836,FPQ-7175,SCMS-103380,ASN-12992,South Africa,PMO - US,Direct Drop,DDP,Ocean,3/10/2011,2011-03-24,4-Jan-12,4-Jan-12,4-Jan-12,ARV,Adult,Aurobindo Pharma Limited,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,60,6384,46603.2,7.3,0.12,"Aurobindo Unit III, India",Yes,331,5766.83,76.9,2011
4231,40851,FPQ-12837,SCMS-204330,ASN-21572,Cameroon,PMO - US,Direct Drop,EXW,Air,8/19/2013,2013-08-23,26-Sep-13,26-Sep-13,26-Sep-13,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,60,5000,32500.0,6.5,0.11,Mylan (formerly Matrix) Nashik,Yes,294,4339.64,40.2,2013
4233,40894,FPQ-11390,SCMS-173920,ASN-19077,Zambia,PMO - US,Direct Drop,EXW,Air,1/8/2013,2013-01-23,5-Jun-13,6-Jun-13,6-Jun-13,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,100,2950,236000.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,1222,22041.41,291.93,2013
4234,40901,FPQ-6708,SCMS-93540,ASN-10567,South Africa,PMO - US,Direct Drop,DDP,Ocean,11/26/2010,2010-12-14,31-May-11,13-Jun-11,13-Jun-11,ARV,Adult,Aurobindo Pharma Limited,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Tenofovir Disoproxil Fumarate,Generic,30,108677,722702.05,6.65,0.22,"Aurobindo Unit III, India",Yes,10144,8809.08,1192.46,2010
4237,40934,FPQ-12051,SCMS-188570,ASN-21378,Vietnam,PMO - US,Direct Drop,FCA,Air,5/3/2013,2013-08-19,16-Sep-13,16-Sep-13,16-Sep-13,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Ritonavir 100mg [Norvir], film coated tablets, 30 Tabs",Ritonavir,Norvir,30,71,1651.46,23.26,0.78,ABBVIE Ludwigshafen Germany,Yes,15,493.42,2.04,2013
4241,40950,FPQ-14048,SCMS-235780,ASN-28234,Guyana,PMO - US,Direct Drop,FCA,Air,4/9/2014,2014-08-26,5-Nov-14,5-Nov-14,11-Nov-14,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",Lopinavir/Ritonavir,Kaletra,300,12,729.84,60.82,0.2,ABBVIE (Abbott) Logis. UK,Yes,39,790.71,0.75,2014
4242,40963,FPQ-14995,SCMS-260700,ASN-29934,Nigeria,PMO - US,Direct Drop,EXW,Air,9/22/2014,2014-10-29,19-Jan-15,16-Jan-15,22-Jan-15,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,100,6170,549130.0,89.0,0.89,"Alere Medical Co., Ltd.",Yes,2498,30648.28,564.51,2014
4244,41022,FPQ-6262,SCMS-83790,ASN-9199,South Africa,PMO - US,Direct Drop,DDP,Ocean,8/31/2010,2010-09-24,31-Jan-11,31-Jan-11,31-Jan-11,ARV,Adult,Aurobindo Pharma Limited,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,60,236129,559625.73,2.37,0.04,"Aurobindo Unit III, India",Yes,11917,17266.6,1206.55,2010
4247,41045,FPQ-3859,SCMS-49080,ASN-5589,Rwanda,PMO - US,Direct Drop,CIP,Air,6/30/2009,2009-07-16,15-Dec-09,15-Dec-09,15-Dec-09,ARV,Adult,HETERO LABS LIMITED,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,60,34500,106605.0,3.09,0.05,Hetero Unit III Hyderabad IN,Yes,2044,10883.65,208.95,2009
4249,41062,FPQ-12093,SCMS-189050,ASN-21267,"Congo, DRC",PMO - US,Direct Drop,FCA,Air,4/23/2013,2013-05-23,15-Jan-14,15-Jan-14,4-Feb-14,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",Lopinavir/Ritonavir,Generic,60,304,1805.76,5.94,0.1,ABBVIE Ludwigshafen Germany,Yes,43,453.31,2.23,2013
4250,41092,FPQ-9756,SCMS-147690,ASN-17354,Côte d'Ivoire,PMO - US,Direct Drop,EXW,Air,4/23/2012,2012-06-06,31-Dec-12,31-Dec-12,31-Dec-12,ARV,Pediatric,Aurobindo Pharma Limited,"Abacavir/Lamivudine 60/30mg, tablets, 60 Tabs",Abacavir/Lamivudine,Generic,60,7228,33248.8,4.6,0.08,"Aurobindo Unit III, India",Yes,338,3845.67,46.61,2012
4251,41096,FPQ-11103,SCMS-170580,ASN-18712,"Congo, DRC",PMO - US,Direct Drop,EXW,Air,12/7/2012,2013-01-03,11-Jul-13,19-Jul-13,19-Jul-13,ARV,Pediatric,Aurobindo Pharma Limited,"Nevirapine 50mg, dispersible tablets (tablets for oral suspension), 30 Tabs",Nevirapine,Generic,30,492,615.0,1.25,0.04,"Aurobindo Unit III, India",Yes,27,938.06,0.76,2013
4252,41099,FPQ-5303,SCMS-68740,ASN-8174,South Africa,PMO - US,Direct Drop,DDP,Air,3/18/2010,2010-03-19,1-Sep-10,11-Oct-10,11-Oct-10,ARV,Adult,CIPLA LIMITED,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Tenofovir Disoproxil Fumarate,Generic,30,83238,650921.16,7.82,0.26,"Cipla, Goa, India",Yes,5663,5298.02,1403.39,2010
4254,41146,FPQ-3998,SCMS-49710,ASN-4729,Zimbabwe,PMO - US,Direct Drop,EXW,Air,7/14/2009,2009-07-21,1-Sep-09,1-Sep-09,1-Sep-09,HRDT,HIV test,"Standard Diagnostics, Inc.","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included",Bioline,25,2000,40000.0,20.0,0.8,"Standard Diagnostics, Korea",Yes,624,4756.06,78.4,2009
4255,41162,FPQ-7553,SCMS-108710,ASN-11147,Nigeria,PMO - US,Direct Drop,EXW,Air,4/28/2011,2011-05-18,28-Jun-11,28-Jun-11,28-Jun-11,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit, 20 Tests","HIV 1/2, Stat-Pak HIV, Kit",Stat-Pak,20,1286,37294.0,29.0,1.45,Chembio Diagnostics Sys. Inc.,Yes,482,2386.35,61.54,2011
